[12-Nov-2022 17:12:58 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[12-Nov-2022 17:12:59 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[12-Nov-2022 17:13:02 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[12-Nov-2022 17:13:21 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[12-Nov-2022 17:13:23 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[12-Nov-2022 17:13:27 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[12-Nov-2022 17:13:29 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[12-Nov-2022 17:13:31 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[12-Nov-2022 17:13:33 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[12-Nov-2022 17:13:35 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[12-Nov-2022 17:13:39 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[12-Nov-2022 17:13:54 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[12-Nov-2022 17:14:03 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[12-Nov-2022 17:56:29 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 00:25:49 Europe/Berlin] APP::constructor=>No se especifico controlador
[14-Nov-2022 00:25:54 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 00:26:19 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 00:26:50 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 00:26:57 Europe/Berlin] PHP Notice:  session_start(): Ignoring session_start() because a session is already active in C:\xampp\htdocs\apprender.com\views\login\index.php on line 2
[14-Nov-2022 00:27:00 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 00:55:07 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:02:16 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:05:03 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:05:04 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:06:26 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:07:21 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:08:08 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:11:15 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[14-Nov-2022 01:13:01 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
